experiment_id,samples,n_components,kernel,best_C,best_gamma,cv_score,train_accuracy,test_accuracy,test_balanced_accuracy,precision,recall,f1_score,generalization_gap,explained_variance_ratio,training_time
Exp075_600samp_4comp_linear,600,4,linear,100.0,N/A,0.889859943977591,0.8848080133555927,0.8798449612403101,0.8755715627936109,0.8461538461538461,0.8543689320388349,0.8502415458937198,0.004963052115282585,25.043332507726042,0.45672130584716797
Exp076_600samp_4comp_rbf,600,4,rbf,1.0,0.1,0.8965126050420167,0.9031719532554258,0.8875968992248062,0.8803946132164109,0.87,0.8446601941747572,0.8571428571428571,0.01557505403061954,25.043332507726042,1.8907678127288818
Exp077_600samp_5comp_linear,600,5,linear,10.0,N/A,0.8915266106442576,0.8948247078464107,0.872093023255814,0.8658628249295333,0.8431372549019608,0.8349514563106796,0.8390243902439024,0.022731684590596712,28.045420867761962,0.5598692893981934
Exp078_600samp_5comp_rbf,600,5,rbf,100.0,0.001,0.8965126050420169,0.8931552587646077,0.875968992248062,0.8658315064202944,0.865979381443299,0.8155339805825242,0.84,0.017186266516545645,28.045420867761962,1.8003625869750977
Exp079_600samp_6comp_linear,600,6,linear,10.0,N/A,0.8915266106442576,0.8881469115191987,0.8798449612403101,0.8739430003131851,0.8529411764705882,0.8446601941747572,0.848780487804878,0.008301950278888581,30.9769392003293,0.6316564083099365
Exp080_600samp_6comp_rbf,600,6,rbf,100.0,0.01,0.8932072829131652,0.9131886477462438,0.8953488372093024,0.8901033510804885,0.8725490196078431,0.8640776699029126,0.8682926829268293,0.017839810536941392,30.9769392003293,1.9630773067474365
Exp081_600samp_7comp_linear,600,7,linear,10.0,N/A,0.8865266106442578,0.8898163606010017,0.875968992248062,0.8707171938615721,0.8446601941747572,0.8446601941747572,0.8446601941747572,0.013847368352939649,33.73143175672724,0.7313015460968018
Exp082_600samp_7comp_rbf,600,7,rbf,100.0,0.001,0.8931652661064426,0.8964941569282137,0.8798449612403101,0.8658001879110554,0.8913043478260869,0.7961165048543689,0.841025641025641,0.016649195687903573,33.73143175672724,1.7737877368927002
Exp083_600samp_8comp_linear,600,8,linear,10.0,N/A,0.8898459383753501,0.8998330550918197,0.8914728682170543,0.8852489821484497,0.8712871287128713,0.8543689320388349,0.8627450980392157,0.008360186874765363,36.3669034557911,1.2151727676391602
Exp084_600samp_8comp_rbf,600,8,rbf,100.0,0.001,0.8981932773109245,0.9048414023372288,0.9031007751937985,0.8916692765424366,0.9148936170212766,0.8349514563106796,0.8730964467005076,0.0017406271434302623,36.3669034557911,1.9566857814788818
