experiment_id,exp_number,n_features,n_features_selected,shots,reps,entanglement,noise_level,selected_features,best_c,cv_score,train_acc,test_acc,test_balanced_acc,precision,recall,recall_pos1,f1_score,gen_gap,kernel_time,train_time,y_test,y_pred
EM_f4_s4096_r1_circular_high,132,4,4,4096,1,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,18.811429977416992,0.025559186935424805,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s4096_r1_full_low,133,4,4,4096,1,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",10.0,0.5166666666666667,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,18.730881690979004,0.02192997932434082,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f4_s4096_r1_full_standard,134,4,4,4096,1,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5611111111111111,0.7727272727272727,0.7,0.7857142857142857,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.07272727272727275,18.889084339141846,0.0260467529296875,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]"
EM_f4_s4096_r1_full_high,135,4,4,4096,1,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,19.049598932266235,0.025611400604248047,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s4096_r2_linear_low,136,4,4,4096,2,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.1,0.5,0.6363636363636364,0.7,0.7857142857142857,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.0636363636363636,19.30306601524353,0.026329755783081055,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
EM_f4_s4096_r2_linear_standard,137,4,4,4096,2,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.6444444444444444,0.6818181818181818,0.6,0.7142857142857143,1.0,0.42857142857142855,0.42857142857142855,0.6,0.08181818181818179,19.602871894836426,0.02495288848876953,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
EM_f4_s4096_r2_linear_high,138,4,4,4096,2,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,19.52722978591919,0.025402307510375977,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s4096_r2_circular_low,139,4,4,4096,2,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",10.0,0.5166666666666667,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,19.87932586669922,0.02566075325012207,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f4_s4096_r2_circular_standard,140,4,4,4096,2,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5777777777777778,1.0,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.30000000000000004,19.932162046432495,0.024853229522705078,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 1]"
EM_f4_s4096_r2_circular_high,141,4,4,4096,2,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,20.287291765213013,0.02578568458557129,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s4096_r2_full_low,142,4,4,4096,2,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",10.0,0.5166666666666667,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,20.61496901512146,0.026079416275024414,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f4_s4096_r2_full_standard,143,4,4,4096,2,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",10.0,0.5444444444444444,1.0,0.7,0.5952380952380952,0.75,0.8571428571428571,0.8571428571428571,0.8,0.30000000000000004,21.05878210067749,0.027066707611083984,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]"
EM_f4_s4096_r2_full_high,144,4,4,4096,2,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,21.233038425445557,0.026047229766845703,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s8192_r1_linear_low,145,4,4,8192,1,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.6444444444444444,0.6818181818181818,0.8,0.8571428571428572,1.0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.11818181818181828,34.26555871963501,0.02642035484313965,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]"
EM_f4_s8192_r1_linear_standard,146,4,4,8192,1,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.6444444444444445,0.6818181818181818,0.9,0.9285714285714286,1.0,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.21818181818181825,33.99187612533569,0.025402307510375977,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 1]"
EM_f4_s8192_r1_linear_high,147,4,4,8192,1,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.01,0.5166666666666667,0.6818181818181818,0.6,0.7142857142857143,1.0,0.42857142857142855,0.42857142857142855,0.6,0.08181818181818179,35.413862228393555,0.025979995727539062,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
EM_f4_s8192_r1_circular_low,148,4,4,8192,1,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",1.0,0.5777777777777778,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,34.29760456085205,0.02616143226623535,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f4_s8192_r1_circular_standard,149,4,4,8192,1,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.6833333333333332,0.7727272727272727,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.07272727272727275,34.979079723358154,0.026068687438964844,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 1]"
EM_f4_s8192_r1_circular_high,150,4,4,8192,1,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,34.53353667259216,0.02699565887451172,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s8192_r1_full_low,151,4,4,8192,1,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5499999999999999,0.6818181818181818,0.8,0.8571428571428572,1.0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.11818181818181828,35.508657932281494,0.0267183780670166,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]"
EM_f4_s8192_r1_full_standard,152,4,4,8192,1,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5944444444444444,0.7727272727272727,0.8,0.8571428571428572,1.0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.027272727272727337,34.863590717315674,0.01856827735900879,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1]"
EM_f4_s8192_r1_full_high,153,4,4,8192,1,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,35.37318205833435,0.025096893310546875,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s8192_r2_linear_low,154,4,4,8192,2,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5166666666666667,0.5909090909090909,0.9,0.9285714285714286,1.0,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.3090909090909091,35.48658633232117,0.027161598205566406,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 1]"
EM_f4_s8192_r2_linear_standard,155,4,4,8192,2,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5944444444444444,0.6363636363636364,0.8,0.8571428571428572,1.0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.1636363636363637,36.130094051361084,0.025759458541870117,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 1]"
EM_f4_s8192_r2_linear_high,156,4,4,8192,2,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,36.46562886238098,0.02556443214416504,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s8192_r2_circular_low,157,4,4,8192,2,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5499999999999999,0.6818181818181818,0.9,0.9285714285714286,1.0,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.21818181818181825,35.972984313964844,0.025263071060180664,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 0, 0, 1]"
EM_f4_s8192_r2_circular_standard,158,4,4,8192,2,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5777777777777778,1.0,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.30000000000000004,36.4703254699707,0.02672553062438965,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 1]"
EM_f4_s8192_r2_circular_high,159,4,4,8192,2,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,36.7691695690155,0.025108814239501953,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s8192_r2_full_low,160,4,4,8192,2,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5499999999999999,0.6818181818181818,0.8,0.8571428571428572,1.0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.11818181818181828,37.08941626548767,0.0251009464263916,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]"
EM_f4_s8192_r2_full_standard,161,4,4,8192,2,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,37.69036674499512,0.02588939666748047,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s8192_r2_full_high,162,4,4,8192,2,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,37.95074009895325,0.027675390243530273,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s1024_r1_linear_low,163,5,5,1024,1,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",100.0,0.611111111111111,0.5909090909090909,0.7,0.7857142857142857,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.10909090909090902,7.391804218292236,0.02557682991027832,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]"
EM_f5_s1024_r1_linear_standard,164,5,5,1024,1,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.01,0.6,0.5909090909090909,0.6,0.7142857142857143,1.0,0.42857142857142855,0.42857142857142855,0.6,0.009090909090909038,7.470226049423218,0.026165246963500977,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
EM_f5_s1024_r1_linear_high,165,5,5,1024,1,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,7.3593385219573975,0.025296926498413086,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s1024_r1_circular_low,166,5,5,1024,1,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",1.0,0.5444444444444444,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,7.559694290161133,0.026203393936157227,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f5_s1024_r1_circular_standard,167,5,5,1024,1,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",1.0,0.5444444444444444,0.7272727272727273,0.7,0.7857142857142857,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.027272727272727337,7.8433732986450195,0.02618575096130371,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
EM_f5_s1024_r1_circular_high,168,5,5,1024,1,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,7.857084274291992,0.02627086639404297,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s1024_r1_full_low,169,5,5,1024,1,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",100.0,0.5166666666666667,0.7272727272727273,0.8,0.8571428571428572,1.0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.07272727272727275,9.104135036468506,0.025069475173950195,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 1]"
EM_f5_s1024_r1_full_standard,170,5,5,1024,1,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,9.344900131225586,0.02600550651550293,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s1024_r1_full_high,171,5,5,1024,1,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,9.107175350189209,0.025072574615478516,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s1024_r2_linear_low,172,5,5,1024,2,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",100.0,0.5277777777777778,0.6818181818181818,0.8,0.8571428571428572,1.0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.11818181818181828,9.717978477478027,0.02673506736755371,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 1]"
EM_f5_s1024_r2_linear_standard,173,5,5,1024,2,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.01,0.5,0.6818181818181818,0.8,0.8571428571428572,1.0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.11818181818181828,9.465531587600708,0.026676177978515625,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]"
EM_f5_s1024_r2_linear_high,174,5,5,1024,2,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,9.736428499221802,0.02497386932373047,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s1024_r2_circular_low,175,5,5,1024,2,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,10.12541651725769,0.026047706604003906,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s1024_r2_circular_standard,176,5,5,1024,2,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,10.243472576141357,0.02604818344116211,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s1024_r2_circular_high,177,5,5,1024,2,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,10.123825550079346,0.029423952102661133,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s1024_r2_full_low,178,5,5,1024,2,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,13.072618961334229,0.025029897689819336,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s1024_r2_full_standard,179,5,5,1024,2,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,12.963154077529907,0.02490377426147461,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s1024_r2_full_high,180,5,5,1024,2,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,13.355250597000122,0.02706599235534668,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s4096_r1_linear_low,181,5,5,4096,1,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",100.0,0.5166666666666667,0.7272727272727273,0.8,0.8571428571428572,1.0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.07272727272727275,20.332728385925293,0.0260772705078125,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 1]"
EM_f5_s4096_r1_linear_standard,182,5,5,4096,1,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5166666666666667,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,20.948596715927124,0.018982887268066406,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s4096_r1_linear_high,183,5,5,4096,1,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,21.126145124435425,0.025057315826416016,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s4096_r1_circular_low,184,5,5,4096,1,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",1.0,0.5444444444444444,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,21.467931509017944,0.027173757553100586,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f5_s4096_r1_circular_standard,185,5,5,4096,1,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",1.0,0.5444444444444444,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,21.151662349700928,0.02799820899963379,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f5_s4096_r1_circular_high,186,5,5,4096,1,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,21.3613760471344,0.02797532081604004,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s4096_r1_full_low,187,5,5,4096,1,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.01,0.5,0.6818181818181818,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.08181818181818179,23.042230367660522,0.026147127151489258,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f5_s4096_r1_full_standard,188,5,5,4096,1,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,23.26242208480835,0.027318239212036133,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s4096_r1_full_high,189,5,5,4096,1,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,22.7930006980896,0.02603459358215332,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s4096_r2_linear_low,190,5,5,4096,2,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.01,0.5166666666666667,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,23.19134831428528,0.0259401798248291,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s4096_r2_linear_standard,191,5,5,4096,2,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.1,0.5,0.7272727272727273,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.027272727272727337,23.520530223846436,0.02504706382751465,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
EM_f5_s4096_r2_linear_high,192,5,5,4096,2,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,23.843259811401367,0.030342817306518555,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s4096_r2_circular_low,193,5,5,4096,2,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,23.523027420043945,0.025086164474487305,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f5_s4096_r2_circular_standard,194,5,5,4096,2,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0']",0.1,0.5,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,23.870420217514038,0.026354312896728516,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
