experiment_id,exp_number,n_features,n_features_selected,shots,reps,entanglement,selected_features,best_c,cv_score,train_acc,test_acc,test_balanced_acc,precision,recall,f1_score,gen_gap,kernel_time,train_time,y_test,y_pred
Exp_f9_s1024_r1_circular,128,9,9,1024,1,circular,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",100.0,0.6555555555555556,0.9545454545454546,0.6,0.5238095238095238,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.3545454545454546,5.370713472366333,0.02644181251525879,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 0, 1, 1, 1, 1]"
Exp_f9_s1024_r1_full,129,9,9,1024,1,full,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",1.0,0.65,0.9090909090909091,0.8,0.6666666666666666,0.7777777777777778,1.0,0.875,0.10909090909090902,8.695837020874023,0.027551651000976562,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
Exp_f9_s1024_r2_linear,130,9,9,1024,2,linear,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",1.0,0.5388888888888889,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.6666666666666666,0.12727272727272732,5.953892469406128,0.02539515495300293,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
Exp_f9_s1024_r2_circular,131,9,9,1024,2,circular,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.027272727272727282,5.7846949100494385,0.02962207794189453,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Exp_f9_s1024_r2_full,132,9,9,1024,2,full,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",0.01,0.5,0.7272727272727273,0.7,0.5,0.7,1.0,0.8235294117647058,0.027272727272727337,11.537264108657837,0.0310513973236084,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Exp_f9_s4096_r1_linear,133,9,9,4096,1,linear,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",0.001,0.5666666666666667,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.027272727272727282,8.374034881591797,0.02754831314086914,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Exp_f9_s4096_r1_circular,134,9,9,4096,1,circular,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",0.01,0.5499999999999999,0.6818181818181818,0.7,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273,0.018181818181818188,8.274011850357056,0.030397415161132812,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
Exp_f9_s4096_r1_full,135,9,9,4096,1,full,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",1.0,0.6166666666666666,0.9090909090909091,0.8,0.6666666666666666,0.7777777777777778,1.0,0.875,0.10909090909090902,42.371068477630615,0.09946918487548828,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
Exp_f9_s4096_r2_linear,136,9,9,4096,2,linear,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",0.001,0.5666666666666667,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.027272727272727282,46.301021575927734,0.08289217948913574,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Exp_f9_s4096_r2_circular,137,9,9,4096,2,circular,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",100.0,0.5888888888888889,1.0,0.6,0.6190476190476191,0.8,0.5714285714285714,0.6666666666666666,0.4,48.369389057159424,0.05170464515686035,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 1, 0, 0]"
Exp_f9_s4096_r2_full,138,9,9,4096,2,full,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",0.001,0.5166666666666667,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.027272727272727282,71.98334550857544,0.059108734130859375,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Exp_f9_s8192_r1_linear,139,9,9,8192,1,linear,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",0.01,0.5666666666666667,0.7272727272727273,0.7,0.5,0.7,1.0,0.8235294117647058,0.027272727272727337,57.17908811569214,0.05234241485595703,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Exp_f9_s8192_r1_circular,140,9,9,8192,1,circular,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",0.01,0.5666666666666667,0.6818181818181818,0.7,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273,0.018181818181818188,57.87300109863281,0.09281134605407715,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
Exp_f9_s8192_r1_full,141,9,9,8192,1,full,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",1.0,0.65,0.9090909090909091,0.8,0.6666666666666666,0.7777777777777778,1.0,0.875,0.10909090909090902,63.87123227119446,0.06180310249328613,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
Exp_f9_s8192_r2_linear,142,9,9,8192,2,linear,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",0.001,0.5499999999999999,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.027272727272727282,69.67988061904907,0.07997298240661621,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Exp_f9_s8192_r2_circular,143,9,9,8192,2,circular,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",0.001,0.5499999999999999,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.027272727272727282,71.2534487247467,0.07568812370300293,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Exp_f9_s8192_r2_full,144,9,9,8192,2,full,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.027272727272727282,86.816330909729,0.06898880004882812,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Exp_f10_s1024_r1_linear,145,10,10,1024,1,linear,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",0.001,0.5833333333333334,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.027272727272727282,21.286117792129517,0.0851435661315918,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Exp_f10_s1024_r1_circular,146,10,10,1024,1,circular,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",0.01,0.5166666666666667,0.7272727272727273,0.7,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273,0.027272727272727337,22.18679976463318,0.07295608520507812,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
Exp_f10_s1024_r1_full,147,10,10,1024,1,full,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",0.01,0.6833333333333332,0.9090909090909091,0.7,0.5952380952380952,0.75,0.8571428571428571,0.8,0.2090909090909091,41.80073833465576,0.06929588317871094,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
Exp_f10_s1024_r2_linear,148,10,10,1024,2,linear,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",100.0,0.5722222222222223,1.0,0.8,0.7619047619047619,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.19999999999999996,28.877217531204224,0.08148598670959473,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]"
Exp_f10_s1024_r2_circular,149,10,10,1024,2,circular,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",100.0,0.5444444444444444,1.0,0.3,0.21428571428571427,0.5,0.42857142857142855,0.46153846153846156,0.7,31.62736678123474,0.07270503044128418,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 0]"
Exp_f10_s1024_r2_full,150,10,10,1024,2,full,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",0.01,0.6166666666666667,0.9090909090909091,0.6,0.42857142857142855,0.6666666666666666,0.8571428571428571,0.75,0.3090909090909091,68.93463826179504,0.07286810874938965,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Exp_f10_s4096_r1_linear,151,10,10,4096,1,linear,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",0.01,0.5499999999999999,0.6818181818181818,0.7,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273,0.018181818181818188,38.01374292373657,0.08163285255432129,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
Exp_f10_s4096_r1_circular,152,10,10,4096,1,circular,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",0.01,0.5166666666666667,0.7272727272727273,0.7,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273,0.027272727272727337,47.00893449783325,0.07501530647277832,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
Exp_f10_s4096_r1_full,153,10,10,4096,1,full,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",0.001,0.6833333333333332,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.027272727272727282,57.8101544380188,0.09509897232055664,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Exp_f10_s4096_r2_linear,154,10,10,4096,2,linear,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",0.01,0.5666666666666667,0.7727272727272727,0.7,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273,0.07272727272727275,47.43678140640259,0.08690190315246582,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
Exp_f10_s4096_r2_circular,155,10,10,4096,2,circular,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",1.0,0.5166666666666667,0.8181818181818182,0.8,0.8571428571428572,1.0,0.7142857142857143,0.8333333333333334,0.018181818181818188,49.55198001861572,0.05435490608215332,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 1]"
Exp_f10_s4096_r2_full,156,10,10,4096,2,full,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",0.01,0.5166666666666667,0.9090909090909091,0.6,0.42857142857142855,0.6666666666666666,0.8571428571428571,0.75,0.3090909090909091,83.39072322845459,0.06490874290466309,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Exp_f10_s8192_r1_linear,157,10,10,8192,1,linear,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",0.001,0.5666666666666667,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.027272727272727282,62.25276517868042,0.0651247501373291,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Exp_f10_s8192_r1_circular,158,10,10,8192,1,circular,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",100.0,0.6277777777777778,0.9090909090909091,0.6,0.6190476190476191,0.8,0.5714285714285714,0.6666666666666666,0.3090909090909091,69.11225366592407,0.0826878547668457,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 0, 0, 1, 1, 0, 1]"
Exp_f10_s8192_r1_full,159,10,10,8192,1,full,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",1.0,0.6333333333333333,0.9090909090909091,0.7,0.5952380952380952,0.75,0.8571428571428571,0.8,0.2090909090909091,75.14894962310791,0.0490262508392334,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
Exp_f10_s8192_r2_linear,160,10,10,8192,2,linear,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",0.001,0.5666666666666667,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.027272727272727282,24.506983280181885,0.026714086532592773,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Exp_f10_s8192_r2_circular,161,10,10,8192,2,circular,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",0.01,0.6,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.027272727272727282,14.884009838104248,0.02795553207397461,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Exp_f10_s8192_r2_full,162,10,10,8192,2,full,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1', 'attr_3_0', 'attr_3_1', 'attr_2_2', 'attr_2_3', 'attr_1_0', 'attr_4_2.0']",100.0,0.6,0.9090909090909091,0.5,0.35714285714285715,0.625,0.7142857142857143,0.6666666666666666,0.40909090909090906,21.98449945449829,0.026594877243041992,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
