experiment_id,exp_number,n_features,n_features_selected,shots,reps,entanglement,noise_level,selected_features,best_c,cv_score,train_acc,test_acc,test_balanced_acc,precision,recall,recall_pos1,f1_score,gen_gap,kernel_time,train_time,y_test,y_pred
Noisy_f3_s1024_r2_linear_low,64,3,3,1024,2,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,7.6869659423828125,0.08133053779602051,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s1024_r2_linear_standard,65,3,3,1024,2,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,7.685574769973755,0.13042902946472168,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s1024_r2_linear_high,66,3,3,1024,2,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,7.882889747619629,0.07982492446899414,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s1024_r2_circular_low,67,3,3,1024,2,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",10.0,0.6277777777777778,0.7727272727272727,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.17272727272727273,8.715108633041382,0.08984994888305664,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 1]"
Noisy_f3_s1024_r2_circular_standard,68,3,3,1024,2,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.7727272727272727,0.5,0.35714285714285715,0.625,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.2727272727272727,8.391631841659546,0.11541962623596191,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
Noisy_f3_s1024_r2_circular_high,69,3,3,1024,2,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,8.330813646316528,0.07575201988220215,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s1024_r2_full_low,70,3,3,1024,2,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",10.0,0.6277777777777778,0.7727272727272727,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.17272727272727273,8.07311224937439,0.07897591590881348,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 1]"
Noisy_f3_s1024_r2_full_standard,71,3,3,1024,2,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.7727272727272727,0.5,0.35714285714285715,0.625,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.2727272727272727,8.8379647731781,0.08073186874389648,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
Noisy_f3_s1024_r2_full_high,72,3,3,1024,2,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,7.851338624954224,0.08147549629211426,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s4096_r1_linear_low,73,3,3,4096,1,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,17.03486919403076,0.05858421325683594,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s4096_r1_linear_standard,74,3,3,4096,1,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,15.473963022232056,0.07354140281677246,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
Noisy_f3_s4096_r1_linear_high,75,3,3,4096,1,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,16.33772897720337,0.06115579605102539,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s4096_r1_circular_low,76,3,3,4096,1,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.5777777777777778,0.9090909090909091,0.6,0.5238095238095238,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.3090909090909091,10.000399351119995,0.03286123275756836,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 1]"
Noisy_f3_s4096_r1_circular_standard,77,3,3,4096,1,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,8.108602046966553,0.024637937545776367,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s4096_r1_circular_high,78,3,3,4096,1,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,8.260100841522217,0.02996993064880371,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s4096_r1_full_low,79,3,3,4096,1,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.5777777777777778,0.9090909090909091,0.6,0.5238095238095238,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.3090909090909091,8.108675956726074,0.028414487838745117,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 1]"
Noisy_f3_s4096_r1_full_standard,80,3,3,4096,1,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,8.1175377368927,0.027248859405517578,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s4096_r1_full_high,81,3,3,4096,1,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,8.145609855651855,0.026553630828857422,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s4096_r2_linear_low,82,3,3,4096,2,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,8.399862289428711,0.025820016860961914,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
Noisy_f3_s4096_r2_linear_standard,83,3,3,4096,2,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,8.314698457717896,0.027614116668701172,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s4096_r2_linear_high,84,3,3,4096,2,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,8.524572372436523,0.02695941925048828,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s4096_r2_circular_low,85,3,3,4096,2,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.7727272727272727,0.5,0.35714285714285715,0.625,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.2727272727272727,8.672175645828247,0.02745842933654785,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
Noisy_f3_s4096_r2_circular_standard,86,3,3,4096,2,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.7727272727272727,0.5,0.35714285714285715,0.625,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.2727272727272727,8.823612213134766,0.025892257690429688,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
Noisy_f3_s4096_r2_circular_high,87,3,3,4096,2,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,8.775270700454712,0.026992321014404297,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s4096_r2_full_low,88,3,3,4096,2,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.7727272727272727,0.5,0.35714285714285715,0.625,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.2727272727272727,8.548230171203613,0.029170751571655273,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
Noisy_f3_s4096_r2_full_standard,89,3,3,4096,2,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.7727272727272727,0.5,0.35714285714285715,0.625,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.2727272727272727,8.926924467086792,0.029703378677368164,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
Noisy_f3_s4096_r2_full_high,90,3,3,4096,2,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,8.800439596176147,0.029314756393432617,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s8192_r1_linear_low,91,3,3,8192,1,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,15.186747074127197,0.03161764144897461,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s8192_r1_linear_standard,92,3,3,8192,1,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,15.225703239440918,0.025521516799926758,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s8192_r1_linear_high,93,3,3,8192,1,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,15.39973759651184,0.026032447814941406,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s8192_r1_circular_low,94,3,3,8192,1,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.611111111111111,0.9545454545454546,0.6,0.5238095238095238,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.3545454545454546,15.271465301513672,0.032614707946777344,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 1]"
Noisy_f3_s8192_r1_circular_standard,95,3,3,8192,1,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,15.569406986236572,0.029710054397583008,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s8192_r1_circular_high,96,3,3,8192,1,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,15.496289253234863,0.02992415428161621,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s8192_r1_full_low,97,3,3,8192,1,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.611111111111111,0.9545454545454546,0.6,0.5238095238095238,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.3545454545454546,15.347148418426514,0.025541305541992188,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 1]"
Noisy_f3_s8192_r1_full_standard,98,3,3,8192,1,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,15.418709754943848,0.029194116592407227,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
Noisy_f3_s8192_r1_full_high,99,3,3,8192,1,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,15.368493795394897,0.026967287063598633,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s8192_r2_linear_low,100,3,3,8192,2,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,15.632726192474365,0.031514883041381836,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s8192_r2_linear_standard,101,3,3,8192,2,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,15.836134910583496,0.027225971221923828,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s8192_r2_linear_high,102,3,3,8192,2,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,16.826520681381226,0.02551555633544922,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s8192_r2_circular_low,103,3,3,8192,2,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.7272727272727273,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.027272727272727337,15.85714077949524,0.026213407516479492,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
Noisy_f3_s8192_r2_circular_standard,104,3,3,8192,2,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.01,0.5,0.7727272727272727,0.5,0.35714285714285715,0.625,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.2727272727272727,16.116618156433105,0.030504703521728516,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
Noisy_f3_s8192_r2_circular_high,105,3,3,8192,2,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,16.065218210220337,0.030547618865966797,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f3_s8192_r2_full_low,106,3,3,8192,2,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.7272727272727273,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.027272727272727337,15.946270942687988,0.02926802635192871,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
Noisy_f3_s8192_r2_full_standard,107,3,3,8192,2,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.01,0.5,0.7727272727272727,0.5,0.35714285714285715,0.625,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.2727272727272727,16.011839866638184,0.030480146408081055,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
Noisy_f3_s8192_r2_full_high,108,3,3,8192,2,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,15.678224563598633,0.03078937530517578,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f4_s1024_r1_linear_low,109,4,4,1024,1,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5499999999999999,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,2.9876606464385986,0.03070664405822754,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f4_s1024_r1_linear_standard,110,4,4,1024,1,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",1.0,0.5277777777777778,0.7727272727272727,0.7,0.7857142857142857,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.07272727272727275,3.066014528274536,0.03070235252380371,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
Noisy_f4_s1024_r1_linear_high,111,4,4,1024,1,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,2.963549852371216,0.026127338409423828,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f4_s1024_r1_circular_low,112,4,4,1024,1,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",1.0,0.5777777777777778,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,3.134756326675415,0.025660276412963867,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
Noisy_f4_s1024_r1_circular_standard,113,4,4,1024,1,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",10.0,0.5277777777777778,1.0,0.7,0.5952380952380952,0.75,0.8571428571428571,0.8571428571428571,0.8,0.30000000000000004,3.0929274559020996,0.025946855545043945,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
Noisy_f4_s1024_r1_circular_high,114,4,4,1024,1,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,3.320969581604004,0.026328086853027344,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f4_s1024_r1_full_low,115,4,4,1024,1,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",10.0,0.5499999999999999,0.7272727272727273,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.027272727272727337,3.4397683143615723,0.02516770362854004,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 1]"
Noisy_f4_s1024_r1_full_standard,116,4,4,1024,1,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",10.0,0.5277777777777778,1.0,0.7,0.5,0.7,1.0,1.0,0.8235294117647058,0.30000000000000004,3.424236297607422,0.025700807571411133,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Noisy_f4_s1024_r1_full_high,117,4,4,1024,1,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,3.4883975982666016,0.027220726013183594,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f4_s1024_r2_linear_low,118,4,4,1024,2,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5277777777777778,1.0,0.9,0.9285714285714286,1.0,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.09999999999999998,3.7696146965026855,0.025094270706176758,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 1]"
Noisy_f4_s1024_r2_linear_standard,119,4,4,1024,2,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,3.775514841079712,0.03044271469116211,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f4_s1024_r2_linear_high,120,4,4,1024,2,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,3.727391004562378,0.02788543701171875,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f4_s1024_r2_circular_low,121,4,4,1024,2,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",10.0,0.5444444444444444,0.7727272727272727,0.8,0.8571428571428572,1.0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.027272727272727337,4.038114309310913,0.025463581085205078,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]"
Noisy_f4_s1024_r2_circular_standard,122,4,4,1024,2,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.01,0.5,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,4.053605079650879,0.024925947189331055,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
Noisy_f4_s1024_r2_circular_high,123,4,4,1024,2,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,4.023742198944092,0.03038334846496582,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f4_s1024_r2_full_low,124,4,4,1024,2,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,4.490850210189819,0.03036189079284668,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f4_s1024_r2_full_standard,125,4,4,1024,2,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,4.550714492797852,0.025758028030395508,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f4_s1024_r2_full_high,126,4,4,1024,2,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,4.514622211456299,0.027569293975830078,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Noisy_f4_s4096_r1_linear_low,127,4,4,4096,1,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",1.0,0.5499999999999999,0.5909090909090909,0.6,0.7142857142857143,1.0,0.42857142857142855,0.42857142857142855,0.6,0.009090909090909038,9.114913702011108,0.02493882179260254,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
Noisy_f4_s4096_r1_linear_standard,128,4,4,4096,1,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.01,0.5166666666666667,0.6818181818181818,0.6,0.7142857142857143,1.0,0.42857142857142855,0.42857142857142855,0.6,0.08181818181818179,9.367631196975708,0.027026891708374023,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
Noisy_f4_s4096_r1_linear_high,129,4,4,4096,1,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,9.27768874168396,0.03260445594787598,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
